word_id,word,gramatica,defini,en,eo,es,fr,capital,nota,vide,orijina,tasonomia,pronuncia,simbol,usa,an,da,de,gl,he,mt,ru
2289,crema rojinte,nom,NA,rouge,NA,NA,fard (cosmétique),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: סומק,NA,NA
2289,crema solal,nom,NA,suncream,NA,NA,crème solaire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קרם שיזוף,NA,NA
2289,cremeria,nom,NA,creamery,NA,NA,crèmerie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מחלבה,NA,NA
2289,cremeta,nom,NA,custard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: חביצה,NA,NA
2289,cremi,verbo transitiva,NA,cream (add cream to),NA,NA,ajouter de la crème à,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להוסיף שמנת,NA,NA
2289,cremin,ajetivo,NA,creamy (creamlike),NA,NA,crémeux (texture),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קרמי,NA,NA
2289,cremosa,ajetivo,NA,creamy (full of cream),NA,NA,crémeux (contenant de la crème),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מלא קרם,NA,NA
2289,descremi,verbo transitiva,NA,skim,NA,NA,écrémer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להפריד שמנת (מחלב),NA,NA
2289,descremida,ajetivo,NA,skimmed (milk),NA,NA,écrémé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (חלב) דל-שומן,NA,NA
2290,cremaster,nom anatomia medica,un musculo cual teni la testiculos,cremaster (muscle),NA,NA,crémaster (muscle),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שריר מרים האשך,NA,NA
2291,creol,ajetivo demonim linguistica,pertinente a persones ci desende de un misca de europeanes e africanes,creole,NA,NA,créole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריאולי,NA,NA
2291,creol,nom,NA,creole,NA,NA,créole (personne); créole (langue),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריאולי,NA,NA
2291,creol aitian,ajetivo,NA,Haitian Creole,NA,NA,créole haïtien,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריאולית האיטית,NA,NA
2291,creol aitian,nom,NA,Haitian Creole,NA,NA,créole haïtien,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריאולית האיטית,NA,NA
2292,creosota,nom cimica,un olio oscur brun,creosote,NA,NA,créosote,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קראוזוט (שמן),NA,NA
2293,crepe,nom cosini,un torta magra e plata de pasta,crêpe,NA,NA,crêpe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פנקייק,NA,NA
2294,crepita,verbo nontransitiva cosini,produi un susede rapida de cracis peti,crackle,NA,NA,crépiter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להשמיע צליל פצפוץ,NA,NA
2294,crepita,nom,NA,crackle,NA,NA,crépitement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: צליל פצפוץ,NA,NA
2294,crepitante,ajetivo,NA,crackling,NA,NA,crépitant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: משמיע צליל פצפוץ (גם בהקלטה),NA,NA
2295,crese,verbo nontransitiva biolojia,developa natural par deveni plu grande e cambia fisical; progresa a maturia; deveni plu grande,grow,NA,crecer,grandir,NA,NA,NA,NA,NA,NA,NA,NA,NA,vokse,ausbreiten,NA,he: לצמוח,NA,NA
2295,crese,verbo transitiva,NA,grow,NA,NA,faire grandir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להצמיח,NA,NA
2295,crese,nom,NA,growth,NA,NA,croissance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: צמיחה,NA,NA
2295,crese dentes,verbo,NA,teethe,NA,NA,percer ses premières dents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להצמיח שיניים,NA,NA
2295,crese rapida,verbo nontransitiva,NA,grow quickly,NA,NA,grandir rapidement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לגדול במהירות,NA,NA
2295,cresedas,nom plural,NA,produce (fruit and vegetables),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: תוצרת חקלאית,NA,NA
2295,cresente,ajetivo,NA,growing,NA,NA,croissant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: צומח,NA,NA
2295,cresente,averbo,NA,increasingly,NA,NA,davantage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: יותר ויותר,NA,NA
2295,cresente,nom,NA,crescent; croissant; crescendo,NA,NA,croissant; crescendo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: סהר; קרואסון; (מוזיקה) קרשנדו,NA,NA
2295,descrese,verbo nontransitiva,NA,decrease,NA,NA,décroître,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להתמעט,NA,NA
2295,recrese,verbo nontransitiva,NA,regrow,NA,NA,se régénérer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לצמוח מחדש,NA,NA
2295,recrese,verbo transitiva,NA,regrow,NA,NA,régénérer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להצמיח מחדש,NA,NA
2295,sempre cresente,ajetivo,NA,ever growing,NA,NA,en croissance continuelle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: הולך וגדל,NA,NA
2295,sucrese,verbo nontransitiva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2296,creson,nom planta cosini,un planta en familia de col,cress,NA,NA,cresson,NA,NA,NA,NA,Brassicaceae,NA,NA,NA,NA,NA,NA,NA,he: צמח ממשפחת המצליבים,NA,NA
2296,creson de acua,nom planta,un creson cual crese en acua corente,watercress,NA,NA,cresson de fontaine,NA,NA,NA,NA,Nasturtium,NA,NA,NA,NA,NA,NA,NA,he: גרגיר הנחלים (צמח),NA,NA
2297,crespa,ajetivo veste,(capeles) formida de un masa de risas o mexas peti e tensada,frizzy,NA,NA,crépu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מקורזל,NA,NA
2297,crespi,verbo nontransitiva,NA,frizz,NA,NA,friser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להתקרזל,NA,NA
2297,crespi,verbo transitiva,NA,frizz,NA,NA,faire friser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לקרזל,NA,NA
2298,cresta,nom biolojia,un mexa de plumas,crest (wave,NA,NA,crête (vague,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: כרבולת,NA,NA
2298,cresta de gal,nom,NA,cockscomb,NA,NA,crête de coq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: כרבולת,NA,NA
2298,cresta de la arte,nom,NA,state of the art,NA,NA,les dernières avancées de l'art,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: העדכני ביותר,NA,NA
2298,cresta de la tecnolojia,nom,NA,state of the art,NA,NA,les dernières avancées de la technologie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: העדכני ביותר,NA,NA
2298,cresta de neva,nom,NA,snowbank,NA,NA,crête neigeuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מערום שלג,NA,NA
2298,cresta sajital,nom,NA,sagittal crest,NA,NA,crête sagittale (anatomie),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (אנטומיה) רכס סגיטלי,NA,NA
2298,cresta spumosa,nom,NA,whitecap,NA,NA,moutons (vagues),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: גל מקציף,NA,NA
2298,cresti,verbo nontransitiva,NA,crest (wave),NA,NA,moutonner (vagues),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (גל) להגיע לשיא,NA,NA
2299,creta,nom util,un calcario blanca e mol,chalk,NA,tiza,craie,NA,NA,NA,NA,NA,NA,NA,NA,NA,kridt,Kreide,NA,he: גיר,NA,NA
2299,creti,verbo transitiva,NA,chalk (up),NA,NA,frotter avec de la craie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לכתוב בגיר,NA,NA
2300,cretasica,ajetivo tera,pertinente a la periodo final de la eda mesozoica,Cretaceous (geology),NA,NA,du Crétacé (géologie),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (גאולוגיה) קרטיקון,NA,NA
2300,cretasica,nom,NA,Cretaceous (geology),NA,NA,Crétacé (géologie),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (גאולוגיה) קרטיקון,NA,NA
2301,cretin,ajetivo medica,(istorial) pertinente a la maladia de persones malformida e mental descapasida par un nonsufisi conjenital de la tiroide; (insultante) stupida,cretinous,NA,NA,affecté de crétinisme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (רפואה) קרטנת; טפשי,NA,NA
2301,cretin,nom,NA,cretin,NA,NA,crétin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: טיפש,NA,NA
2302,creve,verbo nontransitiva,rompe subita e violente,burst,NA,NA,éclater,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לנקב,NA,NA
2302,creve,nom,NA,puncture,NA,NA,crevaison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: נקב,NA,NA
2302,creve de cor,nom,NA,heartbreak,NA,NA,peine d'amour,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שברון לב,NA,NA
2302,con cor creveda,ajetivo,NA,heartbroken,NA,NA,qui a le cœur brisé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שבור לב,NA,NA
2302,creveda,ajetivo,NA,burst,NA,NA,crevé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מנוקב,NA,NA
2303,crevecor,nom verbo-nom,un person atraosa ma nonfidable en relatas emosial; un nara,heartbreaker; tearjerker,NA,NA,bourreau des cœurs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שובר לבבות; (סרט,NA,NA
2304,cri,ajetivo demonim,pertinente a la americanes orijinal en un rejion grande de Canada sentral,Cree (person,NA,NA,cree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קרי (אדם,NA,NA
2304,cri,nom,NA,Cree (person,NA,NA,Cree (personne); cree (langue),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קרי (אדם,NA,NA
2305,cria,verbo transitiva,espresa (sua teme,cry,NA,gritar,crier,NA,NA,NA,NA,NA,NA,NA,NA,NA,råbe,schreien,NA,he: לצעוק,NA,NA
2305,cria,nom,NA,cry,NA,NA,cri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: צעקה,NA,NA
2305,cria burlante,nom,NA,jeer,NA,NA,risée,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: יללת בוז,NA,NA
2305,crieta,verbo transitiva,NA,whimper,NA,NA,gémir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לילל,NA,NA
2305,crieta,nom,NA,whimper,NA,NA,gémissement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: יללה,NA,NA
2305,crior,nom avia,un person ci cria; un avia grande de America Sude,crier,NA,NA,kamichi (oiseau),NA,NA,NA,NA,Anhimidae,NA,NA,NA,NA,NA,NA,NA,he: קמיקי (ציפור),NA,NA
2306,cribaje,nom sporte,un jua de cartas per du a cuatro persones,cribbage (card game),NA,NA,cribbage (jeu de cartes),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריבאג' (משחק קלפים),NA,NA
2307,criceta,nom sporte,un sporte juada par du ecipos de des-un juores sur un campo de erba,cricket (sport),NA,NA,cricket,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריקט,NA,NA
2307,cricetor,nom,NA,cricketer,NA,NA,un) joueur de cricket,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שחקן קריקט,NA,NA
2308,criceto,nom mamal,un rodente solitar e tunelinte con coda corta e poxes grande de jena per porta comedas,hamster,NA,NA,hamster,NA,NA,NA,NA,Cricetinae,NA,NA,NA,NA,NA,NA,NA,he: אוגר,NA,NA
2309,crico,nom util,un aparato per leva ojetos pesosa,jack (for lifting),NA,NA,cric (appareil de levage),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מגבה,NA,NA
2309,crici,verbo transitiva,NA,jack up,NA,NA,se servir d'un cric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להשתמש במגבה,NA,NA
2310,crico-,prefisa tecnical anatomia medica,con forma de anelo,crico-,NA,NA,crico-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (קידומת טכנית) דמוי טבעת,NA,NA
2311,cril,nom artropodo,un crustaseo peti,krill (crustacean),NA,NA,krill (petite crevette d'eaux froides),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריל (סרטן),NA,NA
2312,Crim,nom jeografial,un penisola a sude de Ucraina entre la Mar Azov e la Mar Negra,Crimea,NA,NA,Crimée,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: חצי האי קרים,NA,NA
2312,crimsce,ajetivo,NA,Crimean,NA,NA,criméen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שקשור לקרים,NA,NA
2312,crimsce,nom demonim,NA,Crimean,NA,NA,Criméen (personne),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: תושב קרים,NA,NA
2313,crimin,nom governa,un ata o omete cual merita es prosededa par la stato e es punable par lege; un ata cual,crime,NA,crimen,crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,forbrydelse,Verbrechen,NA,he: פשע,NA,NA
2313,crimin de gera,nom,NA,war crime,NA,NA,crime de guerre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פשע מלחמה,NA,NA
2313,crimin de odia,nom,NA,hate crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פשע שנאה,NA,NA
2313,crimin major,nom,NA,felony,NA,NA,crime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פשע חמור,NA,NA
2313,crimin minor,nom,NA,misdemeanor|ur,NA,NA,délit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: עוון,NA,NA
2313,crimin organizada,nom,NA,organized|is crime,NA,NA,crime organisé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פשע מאורגן,NA,NA
2313,criminal,ajetivo,NA,criminal,NA,NA,criminel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: עברייני,NA,NA
2313,criminali,verbo nontransitiva,NA,criminalize|is,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להוציא מחוץ לחוק,NA,NA
2313,criminali,verbo transitiva,NA,criminalize|is,NA,NA,criminaliser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להוציא מחוץ לחוק,NA,NA
2313,criminalia,nom,NA,criminality; underworld,NA,NA,criminalité,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פשיעה,NA,NA
2313,criminolojia,nom,NA,criminology,NA,NA,criminologie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קרימינולוגיה,NA,NA
2313,criminor,nom,NA,criminal,NA,NA,criminel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: פושע,NA,NA
2313,descriminali,verbo nontransitiva,NA,decriminalize|is,NA,NA,décriminaliser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להפחית חומרת עבירה,NA,NA
2313,descriminali,verbo transitiva,NA,decriminalize|is,NA,NA,décriminaliser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להפחית חומרת עבירה,NA,NA
2314,-crin,sufisa ajetivo biolojia medica,secrete,-crine (secreting),NA,NA,-crine (sécrétion),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (סיומת טכנית) מפריש,NA,NA
2315,crinera,nom biolojia,la capeles longa a la colo de un cavalo,mane,NA,NA,crinière,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: רעמה,NA,NA
2316,crinoide,nom,un ecinodermato con brasos magra e plumin,crinoid (organism),NA,NA,crinoïde (zoologie),NA,NA,NA,NA,Crinoidea,NA,NA,NA,NA,NA,NA,NA,he: חבצלת ים,NA,NA
2317,crio,nom,un creol fundida sur la engles parlada par sirca 500(~)000 persones en Siera Leon,Krio (language),NA,krio (lengua),krio (langue),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,קריו (שפה),NA,ru: Крио
2318,criobiolojia,nom biolojia,NA,cryobiology,NA,NA,cryobiologie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריוביולוגיה,NA,NA
2319,criofilia,nom biolojia,la capasia de alga organismes de abita en situas multe fria,cryophilia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריופיליה,NA,NA
2319,criofilica,ajetivo,NA,cryophilic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריופילי,NA,NA
2319,criofilica,nom,NA,cryophile,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריופיל,NA,NA
2320,criojen,ajetivo,pertinente a la ramo de fisica cual studia la produi e efetos de temperatures multe basa; pertinente a la jela de persones mor,cryogenic,NA,NA,cryogénique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריוגני,NA,NA
2320,criojenia,nom,NA,cryogenics,NA,NA,cryogénie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריוגניקה,NA,NA
2321,crioseci,verbo nontransitiva,deveni conservada par jela rapida e esposa a un vacua cual sublima la jelo,freeze-dry,NA,NA,être lyophilisé,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להתייבש בהקפאה,NA,NA
2322,criosirurjia,nom medica,sirurjia cual usa la aplica local de fria estrema per destrui texedas nondesirada,cryosurgery,NA,NA,cryochirurgie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: ניתוח בהקפאה,NA,NA
2323,criovolcan,nom tera,un volcan cual ejeta materias como acua,cryovolcano,NA,NA,cryovolcan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (גאולוגיה) קריו-וולקנו,NA,NA
2323,criovolcanisme,nom,NA,cryovolcanism,NA,NA,cryovolcanisme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (גאולוגיה) קריו-וולקניזם,NA,NA
2324,cripto-,prefisa tecnical,secreta,crypto-,NA,NA,crypto-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: (קידומת טכנית) סודי,NA,NA
2325,criptografia,nom governa,la arte de crea o solve sifras,cryptography,NA,NA,cryptographie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריפטוגרפיה,NA,NA
2325,criptografiste,nom,NA,cryptographer,NA,NA,cryptographe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריפטוגרף,NA,NA
2326,criptoiudi,ajetivo relijio,ascondente sua iudisme per evita discriminas e menasas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2326,criptoiudi,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2326,criptoiudisme,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2327,criptomone,nom mone,un sistem de mone dijital,cryptocurrency,NA,NA,cryptomonnaie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: מטבע מבוזר,NA,NA
2328,cripton,nom cimica,la elemento cimical con numero atomal 36,krypton,NA,NA,krypton,NA,NA,NA,NA,NA,NA,Kr (krypton),NA,NA,NA,NA,NA,he: קריפטון (יסוד),NA,NA
2329,criptonita,nom mitolojia,un mineral estrateran,kryptonite,NA,NA,kryptonite,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריפטונייט,NA,NA
2330,cris,nom util,un daga de Malaisia o Indonesia con lamina ondin,kris (dagger),NA,NA,kriss,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריס (פגיון),NA,NA
2331,crisalida,nom biolojia,un inseto en sua forma nonativa e nonmatur,chrysalis,NA,NA,chrysalide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: גולם,NA,NA
2332,crisantemo,nom planta,un planta en familia de margarita,chrysanthemum,NA,NA,chrysanthème,NA,NA,NA,NA,Chrysanthemum,NA,NA,NA,NA,NA,NA,NA,he: חרצית (צמח),NA,NA
2333,crise,nom siensa-umana,un tempo de difisilia,crisis,NA,NA,crise,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: משבר,NA,NA
2333,crise coler,nom,NA,temper tantrum,NA,NA,crise de colère,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: התפרצות זעם,NA,NA
2333,crise mental,nom,NA,mental breakdown,NA,NA,dépression nerveuse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: התמוטטות עצבים,NA,NA
2333,crisin,ajetivo,NA,emergency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2333,crisor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2334,crisol,nom util,un contenador seramica o metal,crucible,NA,NA,creuset,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: כור היתוך,NA,NA
2335,crisopa,nom inseto,un inseto magra e delicata con alas grande de membrana clar,lacewing (insect),NA,NA,chrysope (insecte),NA,NA,NA,NA,Chrysopidae,NA,NA,NA,NA,NA,NA,NA,he: עינפז (חרק),NA,NA
2336,cristal,ajetivo cimica,composada de un agrega de atomes o moleculas simetre ordinada en tre dimensiones; (vitro) clar e refratante,crystalline,NA,NA,cristallin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: גבישי,NA,NA
2336,cristal,nom,NA,crystal,NA,cristal,cristal,NA,NA,NA,NA,NA,NA,NA,NA,NA,krystal,Kristall,NA,he: גביש,NA,NA
2336,cristal licuida,nom,NA,liquid crystal,NA,NA,cristal liquide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: גביש נוזלי,NA,NA
2336,cristali,verbo nontransitiva,NA,crystallize|is,NA,NA,cristalliser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להתגבש (להפוך לגביש),NA,NA
2336,cristali,verbo transitiva,NA,crystallize|is,NA,NA,cristalliser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לגבש (ליצור גביש),NA,NA
2336,cristali,nom,NA,crystallization|is,NA,NA,cristallisation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: גיבוש,NA,NA
2337,cristalografia,nom cimica,la siensa de la cualias e strutur de cristales,crystallography,NA,NA,cristallographie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריסטלוגרפיה,NA,NA
2338,cristian,ajetivo relijio,pertinente a la relijio fundida sur la atas e dises de Jesus Cristo,Christian,NA,cristiano,chrétien,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: נוצרי,NA,NA
2338,cristian,nom,NA,Christian,NA,cristiano,chrétien,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: נוצרי,NA,NA
2338,cristiani,verbo nontransitiva,NA,Christianize|is,NA,NA,se christianiser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: להתנצר,NA,NA
2338,cristiani,verbo transitiva,NA,Christianize|is,NA,NA,christianiser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: לנצר,NA,NA
2338,cristiani,nom,NA,Christianization|is,NA,NA,christianisation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: ניצור,NA,NA
2338,cristiania,nom,NA,NA,NA,NA,NA,NA,`Cristiania` indica fundal la cualia de un person cristian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2338,cristianisme,nom,NA,Christianity,NA,Cristianismo,christianisme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: נצרות,NA,NA
2338,mundo cristian,nom,NA,Christendom,NA,NA,chrétienté,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: עולם הנצרות,NA,NA
2339,Cristo,nom relijio,la titulo,Christ,NA,Cristo,Christ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: ישו,NA,NA
2339,Anticristo,nom relijio,NA,Antichrist,NA,NA,l'antéchrist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: אנטיכריסט,NA,NA
2340,criterio,nom filosofia,un prinsipe,criterion (pl. criteria),NA,NA,critère,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: קריטריון,NA,NA
2341,Criti,nom jeografial,un isola elinica en la Mar Mediteraneo este,Crete,NA,Creta,Crète,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: כרתים,NA,NA
2341,critica,ajetivo,NA,Cretan,NA,cretense,crétois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: שקשור לכרתים,NA,NA
2341,critica,nom,NA,Cretan,NA,cretense,Crétois,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: תושב כרתים,NA,NA
2342,critica,verbo transitiva filosofia,indica la falis de (un person o cosa) en un modo desaprobante; formi e espresa un judi sofistica de (un obra de arte),criticize|is,NA,criticar,blâmer,NA,NA,NA,NA,NA,NA,NA,NA,NA,kritisere,kritisieren,NA,he: לבקר (למתוח ביקורת),NA,NA
2342,critica,nom,NA,criticism,NA,NA,blâme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: ביקורת,NA,NA
2342,criticante,ajetivo,NA,critical,NA,NA,critique,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: ביקורתי,NA,NA
