word_id,word,gramatica,capital,en,defini,nota,vide,orijina,tasonomia,pronuncia,simbol,usa,an,da,de,eo,es,fr,gl,he,mt,ru
917,bandetosa,ajetivo,NA,stripy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,à rayures,NA,he: מפוספס,NA,NA
917,bandi,verbo transitiva,NA,tape,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sangler,NA,he: לקשור,NA,NA
917,bandi la oios,verbo,NA,blindfold,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bander les yeux,NA,he: לשים כיסוי עיניים,NA,NA
917,"bandin
.Banda",ajetivo,NA,straplike,un mar entre Malucu e Timor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en forme de sangle,NA,בצורת רצועה,NA,NA
918,bandana,nom veste,NA,bandana,un teleta grande e colorosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bandana,NA,he: בנדנה,NA,NA
919,bande,nom musica,NA,band,un grupo unida de musicistes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,orquesta,orchestre,NA,he: (מוזיקה) להקה,NA,NA
919,bande marxante,nom,NA,marching band,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fanfare,NA,he: תזמורת צועדת,NA,NA
919,desbandi,verbo nontransitiva,NA,disband,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,se dissoudre,NA,he: (מוזיקה) להתפרק,NA,NA
920,bandera,nom,NA,flag,un peso de stofa,NA,NA,NA,NA,NA,NA,NA,NA,flag,Fahne,NA,bandera,drapeau,NA,he: דגל,NA,NA
920,bandereta,nom,NA,pennant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fanion,NA,he: דגלון,NA,NA
920,banderetas,nom plural,NA,bunting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banderoles,NA,he: דגלונים לקישוט,NA,NA
920,banderor,nom,NA,flagman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,signaleur,NA,he: דגלן,NA,NA
921,bandicute,nom mamal,NA,bandicoot,un marsupio insetivor nativa de Australia e Gine Nova,NA,NA,NA,Peramelidae,NA,NA,NA,NA,NA,NA,NA,NA,bandicoot (marsupial),NA,he: בנדיקוט (חיית-כיס),NA,NA
922,bandito,nom,NA,bandit,un rubor o otra criminor parteninte a un gang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bandit,NA,he: שודד,NA,NA
922,banditia,nom,NA,banditage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banditisme,NA,he: פריעת חוק,NA,NA
923,bandolera,nom util,NA,bandolier (belt),un xarpe de spala con anelos o poxes per cartuxes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ceinture de munitions,NA,he: חגורת תחמושת,NA,NA
924,bandura,nom musica,NA,bandura (musical instrument),un strumento de cordetas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bandura (instrument de musique),NA,he: בנדורה (כלי נגינה),NA,NA
925,bangalo,nom arciteta,NA,bungalow,un casa con sola un nivel su la teto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bangalo,NA,pavillon; bungalow,NA,he: בונגלו,NA,NA
926,Bangladex,nom jeografial,Dhaka,Bangladesh,un pais en Asia sude en la delta de la Rio Ganga a la Golfo Bengala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bangladesh,NA,he: בנגלדש,NA,NA
926,bangla,ajetivo,NA,Bengali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bengali,NA,he: בנגלי,NA,NA
926,bangla,nom,NA,Bengali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bengali (personne),NA,he: בנגלי,NA,NA
927,bangra,nom musica,NA,bhangra,un spesie de musica popular cual combina folclor pandjabi con pop ueste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,banio,nom arciteta,NA,bathtub,un contenador grande plenida con acua,NA,NA,NA,NA,NA,NA,NA,NA,bad,Bad,NA,baño,baignoire,NA,he: אמבטיה,NA,NA
928,banio de vortis,nom,NA,whirlpool bath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,jacuzzi,NA,he: ג'קוזי,NA,NA
928,bani,verbo transitiva,NA,bathe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baigner (transitif),NA,he: להתרחץ,NA,NA
928,bani,nom,NA,bath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bain,NA,he: רחיצה,NA,NA
928,bani de sangue,nom,NA,bloodbath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bain de sang,NA,he: מרחץ דמים,NA,NA
928,bani de spuma,nom,NA,foam bath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bain de mousse,NA,he: (רחיצה ב) אמבטיית קצף,NA,NA
928,bani su sol,verbo,NA,sunbathe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bain de soleil,NA,he: להשתזף,NA,NA
928,banida,ajetivo,NA,bathed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,banieria,nom,NA,spa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bains-douches,NA,he: ספא,NA,NA
928,banieria mineral,nom,NA,mineral bath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station thermale,NA,he: בריכת מינרלים,NA,NA
928,banieria termal,nom,NA,thermal bath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,station thermale,NA,he: בריכה תרמית,NA,NA
928,banior,nom,NA,bather,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baigneur,NA,he: מתרחץ,NA,NA
929,baniomaria,nom cosini,NA,double boiler,un casola con un comparte separable a supra cual on pote caldi par acua calda o bolinte en la comparte a su,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bain-marie,NA,he: אמבט מרים,NA,NA
930,banjo,nom musica,NA,banjo,un strumento de cordetas con colo longa e corpo ronda de pergamin estendeda sur un anelo metal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banjo,NA,he: בנג'ו,NA,NA
930,banjiste,nom,NA,banjo player,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,joueur de banjo,NA,he: נגן בנג'ו,NA,NA
931,banlam,ajetivo demonim,NA,Min Nan,pertinente a un popla de partes de Jonguo sude,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,minnan,NA,he: הוקיין (שפה בסין),NA,NA
931,banlam,nom,NA,Min Nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnan,NA,he: הוקיין (שפה בסין),NA,NA
932,bantu,ajetivo demonim,NA,Bantu (person,pertinente a un grupo grande de poplas orijinal de Africa sentral e sude,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bantou,NA,he: בנטו (קבוצות אתניות באפריקה,NA,NA
932,bantu,nom,NA,Bantu (person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bantou (personne),NA,he: בנטו (קבוצות אתניות באפריקה,NA,NA
933,banxi,nom mitolojia,NA,banshee,(en mitos eres) un spirito fema de ci sua ululas averti a un mori prosima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,banshee,NA,he: בנשי,NA,NA
934,baobab,nom planta,NA,baobab,un arbor corta con tronco estrema spesa e frutas grande e comable,NA,NA,NA,Adansonia,NA,NA,NA,NA,NA,NA,NA,NA,baobab,NA,he: באובב (עץ),NA,NA
935,bar,nom cosini,NA,bar,un instituida do on servi bevidas alcolosa,NA,NA,NA,NA,NA,NA,NA,NA,bar,Kneipe,NA,cantina,bar,NA,he: בר,NA,NA
935,bariste,nom,NA,bartender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barman,NA,he: ברמן; בריסטה,NA,NA
936,bara,nom,NA,bar,un peso longa de lenio,NA,NA,NA,NA,NA,/,NA,NA,stang,Stange,NA,barra,barre,NA,he: מוט,NA,NA
936,bara de confeto,nom cosini,NA,candy bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre de confiserie,NA,he: ממתק,NA,NA
936,bara de dentes,nom util,NA,rack (for pinion),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,crémaillère,NA,he: מוט משונן,NA,NA
936,bara de molas,nom,NA,splinter bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,écharde,NA,he: אסל,NA,NA
936,bara de musli,nom cosini,NA,muesli bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre de céréales,NA,he: חטיף גרנולה,NA,NA
936,bara de pesas,nom,NA,barbell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,haltère,NA,he: מוט משקולות,NA,NA
936,bara de rola,nom informatica,NA,scrollbar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre de défilement (informatique),NA,he: מחשבים (פס גלילה),NA,NA
936,bara de tira,nom util,NA,tow bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre de remorquage,NA,he: מוט גרירה,NA,NA
936,bara de titulo,nom informatica,NA,title bar (software),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre de titre (informatique),NA,he: (מחשבים) שורת כותרת,NA,NA
936,bara de utiles,nom informatica,NA,toolbar (software),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre d'outils (informatique),NA,he: (מחשבים) סרגל כלים,NA,NA
936,bara de xocolada,nom cosini,NA,chocolate bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre de chocolat,NA,he: חטיף שוקולד,NA,NA
936,bara inclinada,nom,NA,slash,NA,NA,NA,NA,NA,NA,/,NA,NA,NA,NA,NA,NA,barre oblique,NA,he: קו נטוי,NA,NA
936,bara natural,nom cosini,NA,health bar (food),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre alimentaire,NA,he: חטיף בריאות,NA,NA
936,bara reta,nom,NA,straightedge (tool),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,règle (outil),NA,he: סרגל,NA,NA
936,bara reversada,nom,NA,backslash,NA,NA,NA,NA,NA,NA,\,NA,NA,NA,NA,NA,NA,backslah,NA,he: לוכסן אחורי,NA,NA
936,bara traversante,nom,NA,crossbar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barre transversale,NA,he: מוט רוחב,NA,NA
936,bara vertical,nom,NA,vertical slash,NA,NA,NA,NA,NA,NA,|,NA,NA,NA,NA,NA,NA,barre verticale (typographie),NA,he: קו אנכי,NA,NA
936,baras de arjento,nom plural,NA,silver bullion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lingots d'argent,NA,he: מטילי כסף,NA,NA
936,baras de oro,nom plural,NA,gold bullion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,lingots d'or,NA,he: מטילי זהב,NA,NA
936,bareta,nom util,NA,bolt (door,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,verrou,NA,he: בריח; סיכת ראש,NA,NA
936,bari,verbo transitiva,NA,bar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barrer,NA,he: לחסום; למחוק (על-ידי שרטוט קו),NA,NA
936,desbari,verbo transitiva,NA,unbar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,débloquer,NA,he: להסיר חסימה,NA,NA
936,retrobara,nom,NA,backslash,NA,NA,NA,NA,NA,NA,\,NA,NA,NA,NA,NA,NA,backslash,NA,he: לוכסן אחורי,NA,NA
937,baracuda,nom pex,NA,barracuda,un pex tropical,NA,NA,NA,Phyraena barracuda,NA,NA,NA,NA,NA,NA,NA,NA,barracuda,NA,he: ברקודה (דג),NA,NA
938,Barain,nom jeografial,Manama,Bahrain,un pais en Asia ueste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bahreïn,NA,he: בחריין,NA,NA
938,baraini,ajetivo,NA,Bahraini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,he: בחרייני,NA,NA
938,baraini,nom,NA,Bahraini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bahreïni,NA,he: בחרייני,NA,NA
939,Barat,nom jeografial,Delhi Nova,India,un pais grande en Asia sude,NA,India,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inde,NA,he: הודו,NA,NA
939,barati,ajetivo,NA,Indian (person,NA,NA,indian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,indien,NA,he: הודי; הינדית,NA,NA
939,barati,nom,NA,Indian (person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indien (personne),NA,he: הודי; הינדית,NA,NA
940,barata,ajetivo mone,NA,cheap,con custa basa,NA,NA,NA,NA,NA,NA,NA,NA,billig,billig,NA,barato,bon marché,NA,he: זול,NA,NA
940,barata,nom,NA,bargain (cheap item),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,affaire (objet bon marché),NA,he: עסקה טובה,NA,NA
940,baratia,nom,NA,cheapness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,petit prix,NA,he: היות משהו זול,NA,NA
941,baratamanica,nom,NA,cheapskate,un person avar ci no vole paia per cosas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,avare,NA,he: קמצן,NA,NA
942,barba,nom anatomia,NA,beard,un crese de capeles sur la mento e jenas de la fas de un om; un mexa simil sur la mento de alga animales,NA,NA,NA,NA,NA,NA,NA,NA,skæg,Bart,NA,barba,barbe,NA,he: זקן (שיער פנים),NA,NA
942,barba de balena,nom,NA,baleen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fanons de baleine,NA,he: מזיפה (שיערות סינון בלוויתן),NA,NA
942,barba de jenas,nom,NA,whiskers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pattes,NA,he: פיאות לחיים,NA,NA
942,barbeta,nom,NA,goatee,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbiche,NA,he: זקן תיש,NA,NA
942,barbi,verbo transitiva,NA,give a beard to,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mettre une barbe à,NA,he: להוסיף זקן ל- (שחקן או דמות מצוירת),NA,NA
942,barbida,ajetivo,NA,bearded,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbu,NA,he: מזוקן,NA,NA
943,Barbados,nom jeografial,Bridgetown,Barbados,un pais e isola en la Mar Caribe este,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbades,NA,he: ברבדוס,NA,NA
943,barbadian,ajetivo,NA,Barbadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbadien,NA,he: ברבדיאני; השפה הקריאולית בברבדוס,NA,NA
943,barbadian,nom,NA,Barbadian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbadien (personne),NA,he: ברבדיאני; השפה הקריאולית בברבדוס,NA,NA
944,barbar,ajetivo,NA,barbarian,sin cultur o sivilia; primitiva; cruel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbare,NA,he: ברברי,NA,NA
944,barbar,nom,NA,barbarian,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbare,NA,he: ברברי,NA,NA
944,barbaria,nom,NA,barbarism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbarie,NA,he: ברבריות,NA,NA
945,barbecu,nom cosini,NA,barbecue,un tipo de grilia supra un foco basa sur cual on coce comedas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbecue,NA,he: ברביקיו,NA,NA
946,barbiturica,ajetivo,NA,barbituric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbiturique,NA,he: ברביטורטי,NA,NA
946,barbiturica,nom medica,NA,barbiturate,un medisin calminte o cual indui dormi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbiturique,NA,he: ברביטורט (תרופה),NA,NA
946,asida barbiturica,nom cimica,NA,barbituric acid,un asida organica sinteseda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,acide barbiturique,NA,he: חומצה ברביטורטית,NA,NA
947,barbo,nom pex,NA,barbel,un pex grande de acuas dulse de Europa,NA,NA,NA,Barbus,NA,NA,NA,NA,NA,NA,NA,NA,barbeau,NA,he: בינית (דג),NA,NA
948,Barbuda,nom jeografial,NA,Barbuda,un de la du isolas major de la pais Antigua e Barbuda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbuda,NA,he: ברבודה (אי),NA,NA
948,barbudan,ajetivo,NA,Barbudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barbudais,NA,he: שקשור בברבודה,NA,NA
948,barbudan,nom,NA,Barbudan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Barbudais,NA,he: תושב ברבודה,NA,NA
949,barcasa,nom veculo,NA,barge,un barcon con fondo plana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,péniche,NA,he: דוברה,NA,NA
950,barco,nom veculo,NA,boat,un veculo peti,NA,NA,NA,NA,NA,NA,NA,NA,båd,Boot,NA,barco,barque,NA,he: סירה,NA,NA
950,barco-bus,nom veculo,NA,water bus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,navette,NA,he: סירת אוטובוס,NA,NA
950,barco de canal,nom veculo,NA,canalboat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,péniche,NA,he: סירת תעלות,NA,NA
950,barco de embarca,nom veculo,NA,ship's tender,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chaloupe,NA,he: כניע (סירה להבאת נוסעים לחוף מאוניה),NA,NA
950,barco de faro,nom veculo,NA,lightvessel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bateau-phare,NA,he: אוניית מגדלור,NA,NA
950,barco de remos,nom veculo,NA,rowboat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,canoë,NA,he: סירת משוטים,NA,NA
950,barco de salva,nom veculo,NA,lifeboat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,canot de sauvetage,NA,he: סירת הצלה,NA,NA
950,barco de vela,nom veculo,NA,sailboat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,voilier,NA,he: סירת מפרש,NA,NA
950,barco longa,nom veculo,NA,longboat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chaloupe,NA,he: סירה ארוכה,NA,NA
950,barco teatral,nom veculo,NA,showboat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bateau-théâtre,NA,he: ספינת שעשועים,NA,NA
950,barco tirante,nom veculo,NA,tug,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,remorqueur,NA,he: ספינת גרר,NA,NA
950,barco vicing,nom veculo,NA,Viking boat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,drakkar,NA,he: ספינה ויקינגית,NA,NA
950,barceria,nom,NA,marina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,marine,NA,he: מרינה,NA,NA
950,barceta,nom veculo,NA,dinghy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,canot,NA,he: דינגית,NA,NA
950,barceta de palo,nom veculo,NA,punt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barge,NA,he: פונטית (סירת תיור קטנה),NA,NA
950,barci,verbo transitiva,NA,boat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,barcon,nom veculo,NA,ship,NA,NA,NA,NA,NA,NA,NA,NA,NA,skib,Schiff,NA,nave,navire,NA,he: ספינה,NA,NA
950,barcon abandonada,nom,NA,hulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,épave,NA,he: גווה (אוניה ישנה ובלתי כשרה לשיט),NA,NA
950,barcon blindada,nom veculo,NA,battleship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cuirassé,NA,he: ספינת קרב,NA,NA
950,barcon de carga,nom veculo,NA,cargo ship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cargo,NA,he: אוניית משא,NA,NA
950,barcon de gera,nom veculo,NA,warship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,navire de guerre,NA,he: ספינת מלחמה,NA,NA
950,barcon de soldatos,nom veculo,NA,troopship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,navire de transport de troupes,NA,he: מובלת צבא,NA,NA
950,barcon de turi,nom veculo,NA,cruise ship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,krozoŝipo,NA,navire de croisière,NA,he: אוניית תענוגות,NA,NA
950,barcon de vapor,nom veculo,NA,steamship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bateau à vapeur,NA,he: אוניית קיטור,NA,NA
950,barcon de vela,nom veculo,NA,sailing ship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,voilier,NA,he: אוניית מפרשים,NA,NA
950,barcon prima,nom veculo,NA,flagship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vedette (bateau),NA,he: אוניית הדגל,NA,NA
950,barcon privata,nom veculo,NA,private ship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,yacht,NA,he: פריבטיר (אוניה חמושה בבעלות פרטית),NA,NA
950,barcon ruinada,nom veculo,NA,shipwreck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,épave,NA,he: ספינה טרופה,NA,NA
950,barcon spasial,nom veculo,NA,spaceship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vaisseau spatial,NA,he: חללית,NA,NA
950,barconeria,nom,NA,boatyard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,chantiers navals,NA,he: מספנה,NA,NA
950,barconi,verbo transitiva,NA,ship,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,embarquer,NA,he: לשלוח באונייה,NA,NA
950,barcor,nom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
950,estra barco,averbo,NA,overboard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,par-dessus bord,NA,he: מחוץ לספינה,NA,NA
950,motobarco,nom veculo,NA,motorboat,un barco motorida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bateau à moteur,NA,he: סירת מנוע,NA,NA
950,sur barco,averbo,NA,on board,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,à bord,NA,he: על הסיפון,NA,NA
951,bardana,nom planta,NA,burdock,un planta erbin e grande en familia de margarita,NA,NA,NA,Arctium,NA,NA,NA,NA,NA,NA,NA,NA,bardane,NA,he: לפה גדולה (צמח),NA,NA
952,barde,nom arte,NA,bard,un poesiste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barde,NA,he: משורר נודד,NA,NA
952,"bardal
.Barents",ajetivo,NA,bardic,un mar a norde de Noria e Rusce,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bardique,NA,שקשור לשירה של משוררים נודדים,NA,NA
953,baril,nom util,NA,barrel,un contenador grande e silindre,NA,NA,NA,NA,NA,NA,NA,NA,tønde,Fass,NA,barril,baril,NA,he: חבית,NA,NA
953,barileria,nom,NA,cooperage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tonnellerie,NA,he: מפעל לחביות,NA,NA
953,barileta,nom,NA,keg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tonnelet,NA,he: חביונת,NA,NA
953,barilor,nom,NA,barrelmaker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tonnelier,NA,he: חבתן,NA,NA
954,bario,nom cimica,NA,barium (element),la elemento cimical con numero atomal 56,NA,NA,NA,NA,NA,Ba,NA,NA,NA,NA,NA,NA,baryum,NA,he: בריום (יסוד),NA,NA
955,barion,nom fisica,NA,baryon (particle),un particula suatomal con masa egal a o plu ca un proton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baryon,NA,he: באריון (חלקיק תת-אטומי),NA,NA
956,barisentro,nom fisica,NA,barycenter|re,la sentro de masa de du o plu corpos cual orbita lunlotra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barycentre,NA,he: מרכז מסה,NA,NA
956,barisentral,ajetivo,NA,barycentric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barycentrique,NA,he: שקשור למרכז מסה,NA,NA
957,barita,nom tera,NA,barite,un mineral composada de sulfato de bario,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,baritono,ajetivo musica,NA,baritone,(un vose cantante de om) con tono entre basa e tenor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,barytone,NA,he: בריטוני,NA,NA
958,baritono,nom musica,NA,baritone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baryton,NA,he: בריטון,NA,NA
959,barmitsva,nom relijio,NA,bar mitzvah,la rituo de inisia un xico iudi a la eda de 13 anios,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bar-mitsva,NA,he: בר מצווה,NA,NA
960,baroca,ajetivo musica arte arciteta,NA,baroque,pertinente a la stilo de arciteta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baroque,NA,he: (אמנות) בארוק,NA,NA
961,barometre,nom util,NA,barometer,un strumento cual mesura la presa de la atmosfera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baromètre,NA,he: ברומטר,NA,NA
962,baron,nom istoria,NA,baron,un membro de la ordina la plu basa de nobiles engles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baron,NA,he: ברון,NA,NA
962,baronesa,nom,NA,baroness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baronne,NA,he: ברונית,NA,NA
962,baroneta,nom,NA,baronet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,baronnet,NA,he: ברונט,NA,NA
